alpha [mm],fx [mm],fy [mm],l [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.518072289,-0.329741893
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.530120482,-0.336450465
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.542168675,-0.343867251
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.554216867,-0.352045415
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.56626506,-0.361045727
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.578313253,-0.370937554
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.590361446,-0.381800046
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.602409639,-0.393723559
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.614457831,-0.406811371
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.626506024,-0.421181739
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.638554217,-0.436970383
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.65060241,-0.454333501
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.662650602,-0.473451424
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.674698795,-0.494533097
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.686746988,-0.517821573
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.698795181,-0.543600803
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.710843373,-0.572204081
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.722891566,-0.604024594
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.734939759,-0.639528711
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.746987952,-0.679272831
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.759036145,-0.723924896
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.771084337,-0.774292068
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.78313253,-0.831356619
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.795180723,-0.896322854
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.807228916,-0.970678944
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.819277108,-1.056279095
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.831325301,-1.15545367
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.843373494,-1.271157942
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.855421687,-1.407174649
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.86746988,-1.568391783
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.879518072,-1.761186012
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.891566265,-1.993954541
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.903614458,-2.27785542
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.915662651,-2.627839374
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.927710843,-3.064087455
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.939759036,-3.614012857
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.951807229,-4.315058672
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.963855422,-5.218679829
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.975903614,-6.396292113
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.987951807,-7.948957537
0.983,22.53,9.1,54.1025641,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,4,-10.02442639
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1,-0.120160743
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.012048193,-0.109340305
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.024096386,-0.100263455
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.036144578,-0.09277315
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.048192771,-0.086722886
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.060240964,-0.081976549
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.072289157,-0.078408169
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.084337349,-0.075901617
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.096385542,-0.074350239
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.108433735,-0.073656463
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.120481928,-0.073731374
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.13253012,-0.074494274
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.144578313,-0.075872238
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.156626506,-0.077799675
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.168674699,-0.08021789
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.180722892,-0.083074667
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.192771084,-0.08632386
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.204819277,-0.089925015
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.21686747,-0.093843008
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.228915663,-0.098047708
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.240963855,-0.102513667
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.253012048,-0.107219841
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.265060241,-0.112149332
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.277108434,-0.117289163
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.289156627,-0.122630082
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.301204819,-0.12816639
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.313253012,-0.133895808
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.325301205,-0.139819365
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.337349398,-0.145941322
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.34939759,-0.15226913
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.361445783,-0.158813411
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.373493976,-0.165587989
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.385542169,-0.172609944
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.397590361,-0.179899715
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.409638554,-0.187481239
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.421686747,-0.195382141
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.43373494,-0.203633974
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.445783133,-0.212272517
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.457831325,-0.221338137
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.469879518,-0.230876221
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.481927711,-0.240937703
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.493975904,-0.251579673
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.506024096,-0.262866109
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.518072289,-0.274868734
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.530120482,-0.287668027
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.542168675,-0.30135442
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.554216867,-0.316029698
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.56626506,-0.331808662
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.578313253,-0.348821094
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.590361446,-0.367214082
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.602409639,-0.38715479
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.614457831,-0.408833751
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.626506024,-0.432468811
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.638554217,-0.458309854
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.65060241,-0.486644488
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.662650602,-0.517804911
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.674698795,-0.552176233
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.686746988,-0.590206598
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.698795181,-0.632419537
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.710843373,-0.679429123
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.722891566,-0.731958597
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.734939759,-0.790863391
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.746987952,-0.85715966
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.759036145,-0.932059779
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.771084337,-1.017016686
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.78313253,-1.113779436
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.795180723,-1.224463102
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.807228916,-1.351637018
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.819277108,-1.498436772
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.831325301,-1.668707209
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.843373494,-1.867186887
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.855421687,-2.099749905
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.86746988,-2.373731636
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.879518072,-2.69838699
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.891566265,-3.08557784
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.903614458,-3.55089342
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.915662651,-4.115647333
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.927710843,-4.810722606
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.939759036,-5.684339041
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.951807229,-6.817836691
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.963855422,-8.355795217
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.975903614,-10.54879141
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.987951807,-13.68194771
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2,-16.59839631
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.012048193,-14.89167567
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.024096386,-11.5472247
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.036144578,-9.083776948
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.048192771,-7.370995955
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.060240964,-6.132816575
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.072289157,-5.198995945
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.084337349,-4.471400423
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.096385542,-3.891397441
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.108433735,-3.421828537
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.120481928,-3.037735943
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.13253012,-2.721547255
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.144578313,-2.460471187
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.156626506,-2.245011028
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.168674699,-2.068069263
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.180722892,-1.924386115
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.192771084,-1.810183323
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.204819277,-1.722948025
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.21686747,-1.66132544
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.228915663,-1.625109766
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.240963855,-1.615338873
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.253012048,-1.634514876
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.265060241,-1.68699395
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.277108434,-1.779619545
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.289156627,-1.922720289
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.301204819,-2.131666584
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.313253012,-2.429289519
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.325301205,-2.849619172
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.337349398,-3.443573246
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.34939759,-4.287261936
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.361445783,-5.492654688
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.373493976,-7.213642357
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.385542169,-9.593904244
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.397590361,-12.30098762
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.409638554,-13.07041358
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.421686747,-10.87972246
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.43373494,-8.37843387
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.445783133,-6.47710982
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.457831325,-5.111717713
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.469879518,-4.126623005
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.481927711,-3.403338273
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.493975904,-2.86147114
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.506024096,-2.447337321
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.518072289,-2.124826583
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.530120482,-1.869295961
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.542168675,-1.663641901
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.554216867,-1.495784911
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.56626506,-1.357046618
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.578313253,-1.2410895
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.590361446,-1.143214043
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.602409639,-1.059885637
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.614457831,-0.988411186
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.626506024,-0.926714755
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.638554217,-0.873179732
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.65060241,-0.826536325
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.662650602,-0.785780478
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.674698795,-0.750114866
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.686746988,-0.718905685
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.698795181,-0.691650964
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.710843373,-0.667957473
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.722891566,-0.647524228
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.734939759,-0.630131321
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.746987952,-0.615633262
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.759036145,-0.603956496
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.771084337,-0.595101167
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.78313253,-0.589147615
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.795180723,-0.586268732
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.807228916,-0.586750038
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.819277108,-0.59102061
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.831325301,-0.599699897
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.843373494,-0.613668658
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.855421687,-0.634177689
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.86746988,-0.663017587
0.983,22.53,9.1,54.61538462,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.879518072,-0.702790165
